timestamp,estacao,temperatura_c,umidade_relativa_pct,pressao_hpa,velocidade_vento_ms,direcao_vento_graus,mp25_ugm3,mp10_ugm3,co_ppm,co2_ppm,nox_ppb,so2_ppb,ch4_ppm
2026-07-08 23:00:00,Missao_Ambiental,17.2,86.7,1015.2,0.0,240.0,15.3,27.3,0.54,415.3,30.0,3.5,1.948
2026-07-09 00:00:00,Missao_Ambiental,14.8,90.9,1011.6,1.5,154.0,14.3,24.8,0.65,414.6,26.1,7.49,1.886
2026-07-09 01:00:00,Missao_Ambiental,12.0,98.0,1017.3,0.6,331.0,20.6,32.5,0.81,577.7,34.7,2.06,1.971
2026-07-09 02:00:00,Missao_Ambiental,10.8,98.0,1013.0,0.2,80.0,21.0,32.4,0.69,589.6,33.5,9.95,1.775
2026-07-09 03:00:00,Missao_Ambiental,13.9,98.0,1010.3,0.0,322.0,25.8,42.3,0.66,566.2,29.9,3.5,1.929
2026-07-09 04:00:00,Missao_Ambiental,13.3,97.5,1005.2,1.4,292.0,18.2,31.8,0.86,598.2,37.2,2.44,1.926
2026-07-09 05:00:00,Missao_Ambiental,12.2,96.3,1014.0,0.7,0.0,22.9,32.7,0.34,571.7,23.5,7.36,1.808
2026-07-09 06:00:00,Missao_Ambiental,14.6,94.5,1007.8,1.8,117.0,17.9,26.7,0.81,431.8,28.5,4.8,2.014
2026-07-09 07:00:00,Missao_Ambiental,17.1,91.4,1013.3,1.7,255.0,23.5,39.8,0.99,429.8,36.0,8.1,1.82
2026-07-09 08:00:00,Missao_Ambiental,16.0,82.5,1019.0,5.6,133.0,25.9,42.2,1.23,423.5,48.0,7.33,1.934
2026-07-09 09:00:00,Missao_Ambiental,19.0,72.5,1011.3,1.4,121.0,25.8,43.4,1.22,419.9,49.0,3.82,1.869
2026-07-09 10:00:00,Missao_Ambiental,20.4,71.9,1012.1,2.4,302.0,14.2,21.5,0.79,433.4,33.5,7.0,1.904
2026-07-09 11:00:00,Missao_Ambiental,21.0,59.9,1015.1,2.9,65.0,15.4,24.6,0.93,412.8,24.8,7.39,1.869
2026-07-09 12:00:00,Missao_Ambiental,23.5,59.8,1015.1,1.1,206.0,14.7,22.7,0.62,404.6,21.9,2.96,1.989
2026-07-09 13:00:00,Missao_Ambiental,22.4,59.5,1011.4,0.8,247.0,12.7,20.2,0.7,422.4,33.0,8.23,2.016
2026-07-09 14:00:00,Missao_Ambiental,23.4,45.5,1011.8,2.8,100.0,12.4,23.4,0.47,420.5,25.4,5.54,1.826
2026-07-09 15:00:00,Missao_Ambiental,25.1,54.1,1007.5,1.6,143.0,11.1,18.2,0.62,406.2,24.0,6.41,1.906
2026-07-09 16:00:00,Missao_Ambiental,22.9,51.6,1011.4,2.2,216.0,20.4,31.3,0.91,432.2,23.1,7.64,2.023
2026-07-09 17:00:00,Missao_Ambiental,21.8,49.7,1016.1,2.8,341.0,20.7,35.1,1.12,435.7,52.0,5.54,1.897
2026-07-09 18:00:00,Missao_Ambiental,20.4,59.4,1014.7,2.4,144.0,20.1,34.9,1.14,419.6,44.0,6.45,1.87
2026-07-09 19:00:00,Missao_Ambiental,20.8,65.8,1011.7,0.0,260.0,21.7,37.0,1.07,400.6,49.1,4.99,1.921
2026-07-09 20:00:00,Missao_Ambiental,19.9,67.6,1010.6,0.5,97.0,21.2,36.1,0.67,411.3,31.4,7.0,1.938
2026-07-09 21:00:00,Missao_Ambiental,,78.0,1014.4,0.0,267.0,15.0,21.5,0.98,430.2,28.7,8.15,2.089
2026-07-09 22:00:00,Missao_Ambiental,15.5,75.9,1013.9,1.9,283.0,23.0,35.1,0.61,410.9,40.3,9.99,1.839
2026-07-09 23:00:00,Missao_Ambiental,14.3,90.9,1011.8,1.2,108.0,11.6,19.1,0.72,412.6,38.7,3.49,1.965
2026-07-10 00:00:00,Missao_Ambiental,13.4,91.6,1015.4,1.5,293.0,11.6,17.9,0.77,403.7,25.0,11.9,2.0
2026-07-10 01:00:00,Missao_Ambiental,11.2,91.4,1014.4,1.7,111.0,15.6,25.8,0.52,584.6,24.9,6.35,2.139
2026-07-10 02:00:00,Missao_Ambiental,12.6,97.9,1015.8,1.7,309.0,18.6,31.7,0.96,595.1,24.4,7.11,1.827
2026-07-10 03:00:00,Missao_Ambiental,11.5,98.0,1015.9,2.1,185.0,19.0,30.0,0.78,584.7,28.1,10.85,1.935
2026-07-10 04:00:00,Missao_Ambiental,10.6,96.9,1016.1,3.3,150.0,25.5,44.6,0.37,575.0,33.2,0.73,1.9
2026-07-10 05:00:00,Missao_Ambiental,13.2,98.0,1010.0,1.3,218.0,18.8,27.7,0.6,573.1,33.9,7.72,1.881
2026-07-10 06:00:00,Missao_Ambiental,13.8,86.9,1012.1,2.4,285.0,14.2,23.9,0.61,442.0,36.0,6.56,2.041
2026-07-10 07:00:00,Missao_Ambiental,15.4,89.1,1012.8,3.7,120.0,20.6,30.7,1.29,408.0,44.6,8.47,1.863
2026-07-10 08:00:00,Missao_Ambiental,16.4,81.7,1015.5,0.3,349.0,22.4,32.2,1.0,438.0,42.0,2.25,1.95
2026-07-10 09:00:00,Missao_Ambiental,17.2,70.2,1011.1,2.3,133.0,28.6,49.4,1.04,429.8,38.2,5.6,1.899
2026-07-10 10:00:00,Missao_Ambiental,20.3,71.2,1010.8,2.6,276.0,20.0,35.5,0.78,421.3,38.5,6.82,1.831
2026-07-10 11:00:00,Missao_Ambiental,22.7,65.3,1011.7,2.0,321.0,15.8,28.1,0.75,445.5,36.4,6.38,1.975
2026-07-10 12:00:00,Missao_Ambiental,21.0,58.9,1018.4,2.3,98.0,11.9,18.1,0.57,414.4,21.6,6.03,1.972
2026-07-10 13:00:00,Missao_Ambiental,22.1,59.4,1014.5,3.5,287.0,18.1,27.7,0.56,422.6,33.3,3.65,1.828
2026-07-10 14:00:00,Missao_Ambiental,24.5,47.1,1014.4,1.1,95.0,18.6,33.3,0.8,409.5,33.5,6.52,1.857
2026-07-10 15:00:00,Missao_Ambiental,22.8,42.1,1014.0,0.9,14.0,9.5,17.6,0.89,415.1,34.4,6.67,1.925
2026-07-10 16:00:00,Missao_Ambiental,24.4,44.7,1015.3,3.1,309.0,14.0,20.5,0.64,419.4,29.2,6.67,2.015
2026-07-10 17:00:00,Missao_Ambiental,24.5,48.1,1014.9,3.8,274.0,25.9,44.3,1.38,423.7,51.3,6.29,1.902
2026-07-10 18:00:00,Missao_Ambiental,21.8,63.6,1010.5,4.0,82.0,24.4,45.5,1.1,425.5,32.4,7.25,1.971
2026-07-10 19:00:00,Missao_Ambiental,20.3,63.0,1018.9,0.7,244.0,23.8,35.3,1.06,449.4,45.0,8.02,2.007
2026-07-10 20:00:00,Missao_Ambiental,18.7,66.6,1016.7,2.9,65.0,12.8,22.2,0.99,415.0,32.1,9.11,1.968
2026-07-10 21:00:00,Missao_Ambiental,18.5,76.9,1013.1,1.8,176.0,10.0,16.9,0.67,425.8,28.8,9.51,2.026
2026-07-10 22:00:00,Missao_Ambiental,15.9,80.9,1012.8,0.7,30.0,18.1,33.3,0.76,403.0,33.7,7.26,1.836
2026-07-10 23:00:00,Missao_Ambiental,16.1,85.0,1013.8,2.0,350.0,19.2,27.5,0.7,412.3,28.8,5.59,1.84
2026-07-11 00:00:00,Missao_Ambiental,13.5,86.5,1011.5,0.9,60.0,2.8,5.0,0.41,412.0,13.7,5.03,1.872
2026-07-11 01:00:00,Missao_Ambiental,11.9,91.5,1011.6,1.4,76.0,,18.7,0.53,597.5,14.9,7.15,1.757
2026-07-11 02:00:00,Missao_Ambiental,11.8,98.0,1013.6,3.9,52.0,7.7,12.7,0.6,596.8,15.0,7.83,1.856
2026-07-11 03:00:00,Missao_Ambiental,,97.5,1018.2,0.9,207.0,18.0,33.0,0.58,603.9,8.4,5.44,1.968
2026-07-11 04:00:00,Missao_Ambiental,12.1,93.5,1012.8,2.9,174.0,11.7,21.4,0.64,572.4,14.5,9.13,1.878
2026-07-11 05:00:00,Missao_Ambiental,12.5,95.5,1018.7,2.8,176.0,8.5,14.2,0.58,620.2,13.0,6.43,1.812
2026-07-11 06:00:00,Missao_Ambiental,13.1,89.3,1011.2,2.0,297.0,11.1,20.9,0.45,413.4,21.3,8.44,1.859
2026-07-11 07:00:00,Missao_Ambiental,14.1,86.6,1016.5,2.7,287.0,11.7,17.7,0.33,436.1,18.2,4.32,1.829
2026-07-11 08:00:00,Missao_Ambiental,17.1,86.4,1011.1,3.0,165.0,6.7,11.0,0.44,416.0,16.0,6.58,1.885
2026-07-11 09:00:00,Missao_Ambiental,15.3,66.5,1011.2,3.0,175.0,17.4,33.1,0.27,422.1,28.3,5.23,1.931
2026-07-11 10:00:00,Missao_Ambiental,19.7,60.0,1015.3,2.7,184.0,7.0,9.9,0.48,398.7,30.3,5.43,1.923
2026-07-11 11:00:00,Missao_Ambiental,20.9,60.8,1011.3,2.8,219.0,6.3,10.0,0.4,423.2,27.5,4.93,1.929
2026-07-11 12:00:00,Missao_Ambiental,21.4,60.4,1015.1,4.3,334.0,7.0,9.9,0.46,431.5,27.8,4.56,1.96
2026-07-11 13:00:00,Missao_Ambiental,23.0,53.1,1013.3,2.8,336.0,12.4,21.6,0.26,443.0,17.3,4.22,1.976
2026-07-11 14:00:00,Missao_Ambiental,24.8,56.7,1011.2,2.3,159.0,6.3,11.4,0.29,439.6,18.9,6.65,1.808
2026-07-11 15:00:00,Missao_Ambiental,24.1,38.0,1012.4,0.9,238.0,12.9,21.8,0.6,415.8,30.5,7.86,1.881
2026-07-11 16:00:00,Missao_Ambiental,25.2,46.4,1010.5,1.9,66.0,6.3,11.4,0.2,435.3,16.6,2.36,1.922
2026-07-11 17:00:00,Missao_Ambiental,20.9,53.1,1008.9,4.5,59.0,10.1,18.7,0.33,449.0,14.9,7.09,1.916
2026-07-11 18:00:00,Missao_Ambiental,22.6,62.4,1015.2,2.8,144.0,11.5,16.7,0.56,413.0,34.5,9.03,1.948
2026-07-11 19:00:00,Missao_Ambiental,21.1,61.7,1010.1,1.3,62.0,2.6,4.9,0.57,401.4,14.8,5.17,2.051
2026-07-11 20:00:00,Missao_Ambiental,20.2,63.2,1014.5,0.0,129.0,11.3,18.5,0.55,410.7,11.6,4.83,1.983
2026-07-11 21:00:00,Missao_Ambiental,16.2,63.7,1011.6,1.8,137.0,11.5,18.3,0.55,402.0,17.7,6.38,1.936
2026-07-11 22:00:00,Missao_Ambiental,15.8,81.6,1005.5,0.5,58.0,10.2,17.1,0.49,424.9,21.0,4.07,1.883
2026-07-11 23:00:00,Missao_Ambiental,15.7,88.1,1011.2,1.4,128.0,2.0,3.6,0.65,436.4,27.2,3.26,1.843
2026-07-12 00:00:00,Missao_Ambiental,13.4,89.5,1018.2,0.3,237.0,8.9,13.3,0.38,434.8,18.0,5.81,1.858
2026-07-12 01:00:00,Missao_Ambiental,11.0,97.9,1018.3,1.2,345.0,14.9,27.8,0.44,601.4,24.2,3.46,2.036
2026-07-12 02:00:00,Missao_Ambiental,12.4,98.0,1010.8,3.0,263.0,12.2,22.2,0.52,616.0,20.8,2.07,1.811
2026-07-12 03:00:00,Missao_Ambiental,11.8,98.0,1012.8,2.4,185.0,16.1,25.2,0.22,596.6,22.5,4.27,2.002
2026-07-12 04:00:00,Missao_Ambiental,13.5,98.0,1012.6,1.8,282.0,13.7,23.7,0.43,587.1,22.2,3.41,1.946
2026-07-12 05:00:00,Missao_Ambiental,13.3,89.2,1009.5,0.9,62.0,19.4,35.9,0.41,595.1,15.5,8.1,2.032
2026-07-12 06:00:00,Missao_Ambiental,13.2,90.2,1014.5,2.1,334.0,7.2,10.2,0.46,401.4,27.9,6.15,1.867
2026-07-12 07:00:00,Missao_Ambiental,,87.3,1007.8,4.0,351.0,2.7,4.7,0.53,437.1,18.4,7.69,1.73
2026-07-12 08:00:00,Missao_Ambiental,16.3,79.1,1014.3,3.0,81.0,12.1,22.6,0.4,428.3,14.6,7.68,1.87
2026-07-12 09:00:00,Missao_Ambiental,14.5,73.5,1009.9,0.9,191.0,10.6,19.1,0.3,420.9,22.7,5.08,1.844
2026-07-12 10:00:00,Missao_Ambiental,18.2,61.5,1011.8,2.7,12.0,15.9,23.8,0.35,410.2,24.7,4.0,1.84
2026-07-12 11:00:00,Missao_Ambiental,19.2,60.5,1015.9,3.0,242.0,8.1,12.0,0.66,418.3,28.0,3.61,1.971
2026-07-12 12:00:00,Missao_Ambiental,23.3,64.6,1011.8,3.2,168.0,4.3,6.9,0.74,440.7,8.7,5.26,1.935
2026-07-12 13:00:00,Missao_Ambiental,23.4,55.1,1013.7,3.8,281.0,12.3,18.8,0.37,443.5,22.7,8.37,1.806
2026-07-12 14:00:00,Missao_Ambiental,25.8,56.9,1015.2,4.3,154.0,13.3,20.1,0.37,414.2,24.5,8.74,1.956
2026-07-12 15:00:00,Missao_Ambiental,24.3,46.0,1010.5,3.7,172.0,8.8,14.4,0.56,413.9,31.5,3.44,1.915
2026-07-12 16:00:00,Missao_Ambiental,25.0,45.8,1013.6,3.4,203.0,6.5,9.4,0.48,405.0,26.4,5.65,1.962
2026-07-12 17:00:00,Missao_Ambiental,23.7,50.4,1013.7,0.6,251.0,10.0,17.4,0.5,435.5,20.9,4.24,1.843
2026-07-12 18:00:00,Missao_Ambiental,23.7,63.1,1012.3,2.5,262.0,14.3,24.0,0.29,416.8,17.7,6.46,1.952
2026-07-12 19:00:00,Missao_Ambiental,20.7,59.0,1015.6,1.9,43.0,4.4,6.2,0.37,447.6,20.8,6.16,1.944
2026-07-12 20:00:00,Missao_Ambiental,18.5,68.6,1006.5,2.1,219.0,4.0,5.8,0.39,420.6,18.3,8.84,1.701
2026-07-12 21:00:00,Missao_Ambiental,19.5,76.4,1009.4,0.1,145.0,14.4,22.4,0.65,435.1,14.4,6.43,1.818
2026-07-12 22:00:00,Missao_Ambiental,17.8,85.7,1014.6,1.6,180.0,12.6,18.8,0.7,461.3,13.9,5.28,1.933
2026-07-12 23:00:00,Missao_Ambiental,14.9,83.6,1016.4,3.5,31.0,14.3,21.7,0.82,446.6,22.9,6.0,1.853
2026-07-13 00:00:00,Missao_Ambiental,12.4,96.0,1015.7,0.0,323.0,15.8,27.9,0.91,441.0,21.9,3.27,1.888
2026-07-13 01:00:00,Missao_Ambiental,13.4,98.0,1015.1,1.0,8.0,18.7,33.3,0.7,572.6,37.4,4.07,2.03
2026-07-13 02:00:00,Missao_Ambiental,11.9,98.0,1015.0,1.1,90.0,21.0,39.6,0.57,579.1,29.0,6.16,1.73
2026-07-13 03:00:00,Missao_Ambiental,12.5,96.1,1009.5,0.0,41.0,19.3,30.8,0.86,577.4,41.7,4.95,1.914
2026-07-13 04:00:00,Missao_Ambiental,12.7,98.0,1012.8,0.0,217.0,13.0,20.4,0.94,583.8,24.2,7.01,1.842
2026-07-13 05:00:00,Missao_Ambiental,15.4,98.0,1013.6,2.2,124.0,20.9,30.1,0.93,600.9,30.8,2.85,1.836
2026-07-13 06:00:00,Missao_Ambiental,13.7,92.4,1018.9,1.1,29.0,19.2,27.6,0.77,454.1,27.6,6.98,1.946
2026-07-13 07:00:00,Missao_Ambiental,15.2,87.1,1014.3,0.0,209.0,22.3,36.6,1.15,409.9,42.6,9.98,1.833
2026-07-13 08:00:00,Missao_Ambiental,15.8,80.9,1015.5,2.7,138.0,20.4,29.1,0.86,426.4,47.5,2.45,1.985
2026-07-13 09:00:00,Missao_Ambiental,18.3,80.5,1014.3,3.6,282.0,15.5,29.1,1.34,454.1,50.3,,1.798
2026-07-13 10:00:00,Missao_Ambiental,18.0,69.7,1013.4,1.9,275.0,8.2,14.2,0.74,418.3,25.2,5.22,1.867
2026-07-13 11:00:00,Missao_Ambiental,20.4,57.5,1012.6,1.9,184.0,4.9,8.9,0.67,420.3,23.0,9.39,2.052
2026-07-13 12:00:00,Missao_Ambiental,22.4,61.4,1013.5,1.2,232.0,12.4,17.8,0.84,418.6,29.5,6.1,1.815
2026-07-13 13:00:00,Missao_Ambiental,22.3,48.2,1015.9,0.4,28.0,9.9,16.3,0.99,414.6,29.6,3.98,1.859
2026-07-13 14:00:00,Missao_Ambiental,25.6,53.5,1010.2,0.9,85.0,16.9,28.3,0.88,432.2,29.7,,1.871
2026-07-13 15:00:00,Missao_Ambiental,25.4,47.5,1013.1,2.6,81.0,8.3,15.7,0.46,427.5,26.8,8.44,1.83
2026-07-13 16:00:00,Missao_Ambiental,25.9,43.9,1014.3,3.0,312.0,15.0,22.0,0.67,439.2,16.7,7.01,1.701
2026-07-13 17:00:00,Missao_Ambiental,22.0,59.9,1011.3,1.3,241.0,11.1,17.5,1.0,,56.1,5.79,1.801
2026-07-13 18:00:00,Missao_Ambiental,24.8,63.7,1015.0,1.7,9.0,26.4,44.4,0.99,433.2,38.5,8.75,1.925
2026-07-13 19:00:00,Missao_Ambiental,21.8,68.4,1009.7,1.2,94.0,28.8,47.7,0.86,392.4,44.8,7.28,1.91
2026-07-13 20:00:00,Missao_Ambiental,19.4,63.3,1013.7,0.4,198.0,16.7,30.9,0.34,423.4,36.4,6.45,1.972
2026-07-13 21:00:00,Missao_Ambiental,17.6,80.2,1014.0,1.4,206.0,12.1,18.1,0.6,407.8,23.6,10.25,2.007
2026-07-13 22:00:00,Missao_Ambiental,18.8,76.6,1013.2,0.0,77.0,11.5,20.8,0.49,436.0,33.6,10.61,1.782
2026-07-13 23:00:00,Missao_Ambiental,16.5,92.1,1010.1,2.2,317.0,13.3,20.1,0.79,450.7,30.0,7.56,1.837
2026-07-14 00:00:00,Missao_Ambiental,12.8,97.0,1009.0,0.8,352.0,16.6,25.8,0.75,430.4,34.4,4.03,1.877
2026-07-14 01:00:00,Missao_Ambiental,14.2,98.0,1008.9,1.6,182.0,17.4,30.0,0.45,575.5,34.6,2.91,1.849
2026-07-14 02:00:00,Missao_Ambiental,12.9,96.6,1012.3,1.9,270.0,14.1,20.2,0.55,573.2,29.8,4.38,1.811
2026-07-14 03:00:00,Missao_Ambiental,12.3,98.0,1015.3,0.8,309.0,17.9,31.2,0.78,590.2,32.2,6.01,1.733
2026-07-14 04:00:00,Missao_Ambiental,12.4,98.0,1011.9,0.5,289.0,19.6,33.9,0.77,599.0,33.5,5.72,1.927
2026-07-14 05:00:00,Missao_Ambiental,14.0,98.0,1009.6,2.0,314.0,19.3,35.2,0.99,571.2,27.6,6.36,1.998
2026-07-14 06:00:00,Missao_Ambiental,14.5,89.3,1020.5,2.8,166.0,15.9,27.9,0.78,438.3,36.3,7.74,1.875
2026-07-14 07:00:00,Missao_Ambiental,14.3,88.8,1015.8,2.3,17.0,21.9,37.6,1.11,406.3,40.0,5.72,1.925
2026-07-14 08:00:00,Missao_Ambiental,15.8,86.9,1014.3,2.5,133.0,77.51561232668561,26.7,0.89,435.2,44.1,12.49,2.085
2026-07-14 09:00:00,Missao_Ambiental,17.8,74.6,1016.0,4.2,149.0,27.2,40.7,1.02,,51.4,3.6,1.715
2026-07-14 10:00:00,Missao_Ambiental,20.6,65.2,1006.9,2.6,215.0,14.4,26.8,0.72,413.1,29.0,5.26,1.792
2026-07-14 11:00:00,Missao_Ambiental,20.1,64.6,1014.0,2.7,155.0,14.5,22.8,0.56,441.4,21.2,4.83,1.926
2026-07-14 12:00:00,Missao_Ambiental,23.7,55.5,1010.9,0.5,243.0,19.0,34.8,0.72,424.2,29.9,6.64,1.899
2026-07-14 13:00:00,Missao_Ambiental,22.2,56.6,1013.7,2.5,309.0,15.6,24.5,0.64,430.0,26.7,8.0,1.86
2026-07-14 14:00:00,Missao_Ambiental,22.9,47.8,1007.7,3.0,150.0,18.1,33.5,0.67,388.9,29.5,5.7,1.874
2026-07-14 15:00:00,Missao_Ambiental,22.7,45.3,1014.4,1.9,44.0,10.8,15.5,0.77,422.7,37.8,7.17,1.867
2026-07-14 16:00:00,Missao_Ambiental,24.1,49.9,1013.0,2.2,277.0,11.8,18.2,0.59,399.2,20.4,3.57,1.913
2026-07-14 17:00:00,Missao_Ambiental,22.1,55.4,1013.1,0.5,287.0,24.8,36.7,1.28,407.2,45.6,3.47,1.757
2026-07-14 18:00:00,Missao_Ambiental,21.8,56.8,1011.8,1.3,341.0,23.2,33.7,1.0,419.3,46.1,4.66,1.994
2026-07-14 19:00:00,Missao_Ambiental,19.6,64.5,1016.5,1.7,25.0,16.6,28.5,0.91,405.4,42.6,8.48,1.93
2026-07-14 20:00:00,Missao_Ambiental,18.4,67.3,1011.2,0.5,108.0,19.1,33.4,0.97,436.4,27.2,5.7,1.785
2026-07-14 21:00:00,Missao_Ambiental,17.4,77.0,1016.9,0.1,9.0,10.0,14.3,0.89,399.1,33.5,4.55,1.884
2026-07-14 22:00:00,Missao_Ambiental,15.9,78.3,1013.0,1.0,44.0,16.3,24.1,0.69,424.8,39.9,6.28,1.98
2026-07-14 23:00:00,Missao_Ambiental,13.3,88.1,1009.7,0.0,274.0,15.9,28.1,0.7,434.3,31.5,2.93,1.884
2026-07-15 00:00:00,Missao_Ambiental,14.1,93.4,1007.5,0.3,346.0,12.1,19.1,0.29,422.1,35.1,7.39,1.947
2026-07-15 01:00:00,Missao_Ambiental,11.8,89.0,1011.8,2.2,286.0,20.8,36.8,0.81,594.4,32.3,4.89,1.89
2026-07-15 02:00:00,Missao_Ambiental,14.2,95.4,1017.8,0.9,129.0,15.6,27.7,0.79,566.8,31.3,8.02,1.832
2026-07-15 03:00:00,Missao_Ambiental,10.2,98.0,1012.7,1.7,171.0,20.4,35.8,0.86,582.8,20.3,5.47,1.873
2026-07-15 04:00:00,Missao_Ambiental,13.4,98.0,1009.5,1.4,262.0,26.2,46.8,0.82,588.9,32.3,8.5,1.793
2026-07-15 05:00:00,Missao_Ambiental,12.4,93.6,1014.1,2.4,142.0,24.8,38.9,0.71,596.1,32.6,5.44,1.798
2026-07-15 06:00:00,Missao_Ambiental,14.4,89.3,1019.6,3.1,71.0,16.9,30.9,0.44,409.0,41.3,6.1,1.962
2026-07-15 07:00:00,Missao_Ambiental,14.3,89.0,1013.9,0.6,203.0,17.0,27.0,1.13,425.2,45.5,6.71,1.915
2026-07-15 08:00:00,Missao_Ambiental,17.1,87.3,1014.7,1.5,224.0,20.6,34.3,1.46,423.6,32.5,7.11,1.856
2026-07-15 09:00:00,Missao_Ambiental,20.3,71.9,1007.9,2.0,201.0,23.8,44.3,1.05,389.0,45.2,1.84,1.874
2026-07-15 10:00:00,Missao_Ambiental,21.5,70.0,1010.4,2.5,350.0,24.0,36.4,0.78,380.0,26.2,5.02,1.951
2026-07-15 11:00:00,Missao_Ambiental,21.0,56.9,1010.0,2.7,13.0,19.1,29.2,0.69,412.2,29.5,10.34,1.786
2026-07-15 12:00:00,Missao_Ambiental,20.0,60.5,1011.0,2.2,132.0,15.3,28.8,0.67,444.0,34.8,7.72,1.787
2026-07-15 13:00:00,Missao_Ambiental,21.8,42.0,1010.6,3.5,114.0,17.9,30.5,0.72,395.8,31.8,7.86,1.867
2026-07-15 14:00:00,Missao_Ambiental,24.6,62.1,1012.7,2.9,217.0,15.3,28.6,0.64,404.7,31.2,8.92,1.936
2026-07-15 15:00:00,Missao_Ambiental,25.2,49.1,1015.2,2.8,224.0,12.8,19.2,0.6,422.8,31.8,3.62,1.984
2026-07-15 16:00:00,Missao_Ambiental,24.5,48.0,1008.4,2.4,222.0,14.0,22.9,0.68,414.2,28.2,7.27,1.844
2026-07-15 17:00:00,Missao_Ambiental,25.2,45.7,1016.9,2.3,319.0,,40.7,0.95,437.1,42.7,3.8,2.014
2026-07-15 18:00:00,Missao_Ambiental,22.1,58.2,1016.7,1.5,276.0,24.2,34.7,1.2,397.5,40.3,8.7,1.971
2026-07-15 19:00:00,Missao_Ambiental,20.9,63.5,1012.1,2.6,313.0,18.9,33.6,0.92,443.4,35.8,9.26,1.87
2026-07-15 20:00:00,Missao_Ambiental,19.3,61.0,1011.6,0.2,144.0,14.9,27.4,0.62,424.6,23.4,4.24,2.044
2026-07-15 21:00:00,Missao_Ambiental,17.1,81.6,1012.3,1.2,249.0,13.3,21.1,0.73,419.2,32.0,7.78,1.9
2026-07-15 22:00:00,Missao_Ambiental,17.2,88.0,1014.1,1.5,164.0,5.0,9.4,0.64,412.3,31.5,5.88,1.99
2026-07-15 23:00:00,Missao_Ambiental,15.1,84.5,1016.0,1.0,73.0,15.3,21.8,0.91,420.2,32.9,5.46,1.753
2026-07-16 00:00:00,Missao_Ambiental,13.2,95.9,1012.1,1.0,107.0,13.8,20.9,0.95,412.7,24.2,5.65,1.939
2026-07-16 01:00:00,Missao_Ambiental,12.8,97.9,1018.4,0.9,354.0,16.3,24.3,0.87,580.8,32.2,10.7,1.843
2026-07-16 02:00:00,Missao_Ambiental,11.7,98.0,1014.2,1.5,156.0,13.3,21.2,1.12,604.5,142.74663556921382,0.5,1.946
2026-07-16 03:00:00,Missao_Ambiental,,95.6,1010.0,0.2,146.0,17.0,25.1,0.74,595.4,12.9,4.29,1.81
2026-07-16 04:00:00,Missao_Ambiental,11.9,97.0,1015.4,0.0,327.0,18.9,28.9,0.72,615.8,27.1,6.65,1.756
2026-07-16 05:00:00,Missao_Ambiental,9.9,98.0,1013.0,2.4,217.0,21.1,36.9,0.49,592.1,30.1,2.86,2.008
2026-07-16 06:00:00,Missao_Ambiental,13.0,94.7,1008.3,1.3,155.0,14.1,25.3,0.95,392.4,35.4,4.82,1.956
2026-07-16 07:00:00,Missao_Ambiental,15.0,81.3,1013.5,4.7,160.0,21.9,40.1,1.15,423.1,38.5,6.47,1.983
2026-07-16 08:00:00,Missao_Ambiental,15.4,87.2,1012.7,1.6,142.0,20.1,37.9,1.16,431.4,43.2,5.88,1.939
2026-07-16 09:00:00,Missao_Ambiental,18.3,67.0,1009.6,3.4,265.0,15.3,23.8,0.9,389.7,44.4,4.8,1.823
2026-07-16 10:00:00,Missao_Ambiental,19.5,70.0,1019.3,1.0,354.0,17.5,30.8,0.55,408.3,31.2,5.08,1.915
2026-07-16 11:00:00,Missao_Ambiental,22.8,64.9,1014.5,2.1,11.0,13.8,20.8,0.9,438.1,20.8,3.89,1.91
2026-07-16 12:00:00,Missao_Ambiental,21.1,54.2,1011.7,1.1,253.0,12.1,19.3,0.53,410.5,34.4,5.61,1.863
2026-07-16 13:00:00,Missao_Ambiental,23.2,46.4,1014.5,2.9,304.0,20.0,31.1,0.56,422.3,28.0,5.96,1.891
2026-07-16 14:00:00,Missao_Ambiental,25.3,46.5,1010.7,3.5,292.0,12.5,22.0,0.45,430.2,23.1,7.51,1.916
2026-07-16 15:00:00,Missao_Ambiental,24.6,47.4,1008.0,3.0,171.0,17.8,32.8,0.45,449.2,36.2,4.69,1.902
2026-07-16 16:00:00,Missao_Ambiental,23.7,44.5,1010.2,1.9,181.0,9.8,16.0,0.59,426.1,34.3,6.45,1.874
2026-07-16 17:00:00,Missao_Ambiental,23.9,56.1,1013.9,1.7,300.0,29.0,47.2,1.23,412.1,45.2,4.66,1.918
2026-07-16 18:00:00,Missao_Ambiental,20.2,55.1,1009.7,2.6,249.0,19.6,28.5,1.15,384.4,57.3,6.59,1.838
2026-07-16 19:00:00,Missao_Ambiental,21.2,63.2,1011.0,1.4,40.0,20.0,31.9,0.99,422.2,48.5,7.03,1.966
2026-07-16 20:00:00,Missao_Ambiental,19.9,66.4,1015.5,0.0,123.0,15.7,22.2,0.7,436.2,35.7,6.97,1.986
2026-07-16 21:00:00,Missao_Ambiental,16.9,76.4,1012.6,2.0,14.0,18.7,32.7,0.65,410.0,29.6,3.88,1.7
2026-07-16 22:00:00,Missao_Ambiental,16.7,83.9,1013.8,0.0,24.0,14.1,23.1,0.75,440.5,23.5,8.51,1.976
2026-07-16 23:00:00,Missao_Ambiental,13.9,83.0,1014.1,0.4,14.0,18.4,34.0,0.76,393.3,16.6,6.45,1.855
